,bia_di,bii_di,bit_di,che_de,che_di,elb_di,wri_di,kne_di,ank_di,sho_gi,che_gi,wai_gi,nav_gi,hip_gi,thi_gi,bic_gi,for_gi,kne_gi,cal_gi,ank_gi,wri_gi,age,wgt,hgt,sex
641,39.76863489,27.40708144,31.07262355,23.53285114,32.30859633,14.91889319,9.621402578,20.36317907,14.79130588,107.7602311,104.5355975,63.59160842,85.39564317,100.7180513,60.18104271,22.31202585,21.40841657,39.7123118,38.72221556,22.64223382,18.22370603,39,46.94322017,175.7474228,1
642,40.65423902,28.57068027,30.96095837,17.71453694,28.5198741,13.80811602,10.40848431,19.66741985,13.8613943,109.9738011,90.60737378,78.32460883,88.73424866,90.09203447,49.52750742,40.06485207,28.02089687,35.50883541,36.34530747,25.02595022,16.98279531,36,73.32108403,164.6808601,0
643,35.12414107,27.76562102,32.16123209,18.09434637,29.84156484,11.35970631,11.70201916,18.65427054,14.51104802,106.402813,85.15715607,89.64902134,83.0231527,,53.71911465,33.03834527,25.03727339,36.30765038,38.55019527,26.09287862,15.70039959,29,82.37298657,158.3590079,1
644,38.43862611,26.58781167,32.28287126,19.50149969,24.38494807,14.50339476,9.958578213,19.29141411,12.50562608,127.3137663,111.8733509,88.33276541,73.67607965,88.16408661,59.85694535,39.46699391,26.40988568,37.32316217,37.52905375,18.25183842,16.54031626,38,65.0234106,184.28515,1
645,36.7,22.1,28.3,16.7,27.5,12.3,10.1,16.8,12.4,100.8,82.6,63.2,70.5,89.1,55.8,27,23.6,33.6,33.4,20,15.6,23,53.6,162.1,0
646,33.02390732,24.62569984,33.24906366,19.06632555,30.32706926,13.98374256,10.21881021,16.75911469,14.71442149,104.590545,95.11672289,82.3234356,74.38819095,97.99183989,51.09805443,28.70043844,25.50678585,34.85278204,30.490948,21.5986873,17.63623179,22,55.42804292,151.3700628,0
647,35.48096938,21.66842798,30.81633986,16.28533207,25.60805658,13.96878238,11.26929846,20.5496046,13.05964391,98.95040446,106.1543705,67.12599469,78.65715009,82.96893291,61.73735262,26.46385319,29.58184073,37.45598894,33.85704392,18.69798927,15.91411651,41,67.64943292,153.8325109,0
648,35.1,23.4,30.6,16.2,26.8,12.1,9.4,16.1,12.2,98.2,82,64.1,74.1,96,53.7,26.6,23.2,35.2,35,21,14.8,23,53.8,164,0
649,39.72711581,24.57263679,31.42826857,21.05696314,24.53246398,13.54675996,10.31228606,16.52947286,12.5322108,111.3526734,92.83719927,62.31978792,73.9031957,88.499746,62.10212064,20.51336269,28.05021661,36.73490815,33.75911687,20.00330416,17.4425672,31,40.97916367,178.4361849,0
650,39.8,25.9,31.3,19.4,29.2,14.3,11.2,18.7,14.3,118,95,77,78,93,52,,28.4,34.4,34.4,20,16.5,25,68.6,167.6,1
651,39.10492053,28.99909683,27.64213239,21.4426093,31.13973198,12.37398546,9.44990389,20.25163244,13.96243422,107.7347122,84.77421544,70.54641276,89.37893105,,55.29181017,25.5674771,25.0998121,35.32710615,38.20156482,20.88086999,15.60794168,31,93.18176269,185.1933973,1
652,35.73826816,30.34185625,32.22137323,20.58309362,25.09519824,14.26020202,10.46764619,19.89224133,14.88391033,90.50563752,105.2243618,84.10451364,87.9068101,94.59129689,57.08885955,33.42456427,23.99681683,35.25257877,37.95918987,23.95226368,14.97252644,24,72.81440702,177.3062081,0
653,36.9,27.4,31,18.2,25.7,12.8,10.4,17.8,14.1,96.1,84.3,59.4,74,85.8,51,26.9,23,32.8,32.1,19.7,15,46,50,163.5,0
654,40.9,24.4,28.7,18.7,29,14.3,11.4,17.8,14.6,112.4,95.1,85.4,84.1,94.3,52.7,,25.9,37.4,34.4,24.5,17.1,30,71.8,179.1,1
655,39.82817999,30.32901954,31.58243058,13.75837338,30.87671508,14.5871098,10.26710939,19.84304425,16.59283211,133.1341571,94.70570859,90.10392296,87.39442723,98.89969113,51.23769808,32.39381932,25.63439848,34.56000001,33.29162558,22.55714882,16.69246334,34,93.76843425,156.7874125,1
656,46.94382086,26.82981294,34.45265108,20.31898921,27.07820028,12.89761983,10.71082481,21.38225631,13.7256779,,91.89976792,85.45072605,75.22865617,95.94388746,55.16352288,29.0269724,25.03775052,29.84979882,34.14716182,23.38199974,12.83028381,43,68.87689085,174.9880255,1
657,40.1,28.7,32.2,18,29.4,15.2,11.8,20.7,15.4,113,94.5,80,85,95,,31.5,26.5,36.9,36.4,22.9,17,32,72,177.8,1
658,41.17875041,27.06879755,28.7955794,19.59648435,27.51759144,17.15453125,9.868902072,19.80906844,14.26174299,117.6246265,90.05137356,68.63902148,78.60406407,100.6439594,60.82443582,35.25683974,25.71189843,38.76556814,32.06308824,21.65647511,14.49411081,31,54.6362215,179.1185326,0
659,37.47669621,28.31410655,31.97254591,13.4051,38.37226335,12.19040254,10.3756307,18.37466604,13.50766802,123.2231388,83.70084749,83.91590434,97.51224792,85.85998114,52.45447919,33.07366484,27.91548006,37.1796795,34.07381718,23.9966773,15.39515545,25,63.87609851,147.7852955,1
660,37.82836204,25.85463936,31.58516883,21.19915644,23.06785309,12.86232379,9.976939332,17.76357295,14.6925626,114.2195277,82.08665584,81.40366339,88.18749724,105.1050867,60.30254636,31.87389921,24.64391556,37.44729018,32.86731807,22.42857982,18.09867121,44,72.03248077,174.9210777,0
661,43.4,30.6,32.9,21.6,28.3,15,12,20.5,17.2,117.9,96.9,82.5,90.8,94.9,54.4,32.8,28.7,39.2,37,27.5,17.9,27,85.5,198.1,1
662,40.75588425,26.00254132,29.87790683,19.35157783,28.79928732,11.63633223,10.94188713,17.94558615,12.53426052,114.7548884,88.8393294,69.3516258,86.02324942,85.05163681,,26.76777721,27.17674974,37.9904768,36.23282708,20.36105703,17.66956211,13,78.61209634,173.5322269,1
663,38.8114278,31.41861373,32.17760097,22.9408509,25.95478533,13.29635939,9.9819108,17.86281758,14.01869378,127.2944254,92.95458565,82.32051497,73.29730877,103.6090234,52.80388425,29.66166712,30.80517655,40.67386062,34.55255492,21.53667699,15.89103224,46,73.63772167,155.8326631,0
664,45.09822825,28.02194329,33.82095283,17.51705968,35.9322042,12.71472465,10.60553993,20.81103656,13.48704411,100.0827966,84.81030333,70.41774042,67.43929532,110.4837798,,27.98516504,29.30073002,33.18610287,33.91940646,20.21665552,16.76138001,27,62.92379312,165.8081492,1
665,37.28695032,28.25883872,32.04789352,18.2108555,21.40409235,13.18153923,10.41836152,16.13787055,16.36187506,88.26082728,83.80212765,94.98449163,86.33956013,99.67684595,58.65976856,32.14533756,23.36080127,,35.63810962,21.9546258,18.3158054,47,73.18204997,149.5198095,0
666,43.0464635,24.83508429,32.40609433,18.19997768,30.22834747,15.05015668,10.76721721,20.56370817,13.62918916,100.0642074,109.8857668,65.8637318,83.52543784,99.05709885,58.55630765,30.73538784,26.09819432,35.26396809,34.051669,18.20383076,16.88347613,13,61.0572459,148.0609591,0
667,39.14978492,28.77355234,29.66680276,20.63886204,26.86095225,12.88672745,10.28535909,19.42476894,,105.8432259,99.72840763,93.83771679,91.68983581,100.8913638,60.10359667,34.34413039,22.09162859,34.43712255,39.05095697,22.59240743,14.80497162,33,69.16997744,182.0510825,0
668,38.25003979,30.90040191,33.99849038,20.38573367,27.57980844,12.95058539,10.89405651,20.88434036,15.97840704,101.7350545,100.9145771,68.70679225,72.61856355,100.217451,54.0052552,28.8950563,29.03427646,,37.81100936,21.11591127,15.13979215,,80.86631354,165.0168445,0
669,42.1,30.6,34,22.1,30.6,15,11.4,20.2,15.4,117.3,102,90,92.3,102.3,60,34.6,29.7,38.2,38.3,23.7,,44,84.1,175.3,1
670,39.72092561,28.88022986,33.44513733,20.25056097,29.43755422,13.83243219,11.7449135,19.18704716,16.99861361,104.0002368,87.21044873,94.41843019,83.33793655,91.09755253,62.60487359,32.93976013,25.81231543,35.15703804,40.24509735,21.55114173,16.87566987,39,62.73625982,172.4901905,1
671,33.6,24.3,27.9,18.2,24.7,11,8.4,16.6,11.1,103.1,82.9,67.6,73.9,90.2,56.4,30.2,24.2,34.1,33.8,20.6,14.8,22,53.2,159.8,0
672,37.25217509,26.84638389,31.8932583,20.09994078,28.3314164,,9.09434741,19.35727376,15.94844072,117.4859874,91.39389005,72.92472461,90.84111884,98.89359872,50.12013112,31.64560362,24.36183329,34.87883625,40.15928443,25.42536351,15.17140287,23,61.7737109,165.4002408,0
673,39.95227796,27.79862191,32.21435868,19.91154498,27.88982798,10.33786114,9.290218739,17.17020789,13.09389211,96.59411526,91.06047093,62.73289868,77.06347997,83.38273628,58.82702382,31.27359628,28.01109852,36.17147807,37.97831294,25.45528353,16.38592799,33,53.9013422,172.0811104,1
674,40.1,26.4,32,21.4,32.6,14.8,12,20,15.2,121.6,107.5,89.2,88.4,107,56.9,35.6,28.5,37,37.6,23,17.5,22,84.1,185.4,1
675,36,25.2,30.8,16.5,24.2,12.6,9.2,17.6,13.2,96.9,84.9,65.6,75.5,93.3,57.4,27.7,24.2,35.1,35.6,21,14.7,20,56.2,165.1,0
676,30.39288033,27.38540018,33.61294741,15.71810534,28.6388314,13.20765477,10.6518224,17.89665863,14.59609318,114.0433583,85.11575644,62.50111053,86.55968539,99.90798531,55.22204588,37.95516281,20.78931048,38.16273093,30.12881016,,15.51138014,23,81.71716766,177.942559,1
677,38.3545996,29.13733146,31.8249587,22.01349798,28.22749561,13.72111417,10.29584325,17.63967981,12.10147384,114.6726989,99.77734663,77.72162473,88.71689729,103.0784771,58.16179548,24.7345788,23.45566011,36.23161746,34.32150749,24.20563912,16.74175588,36,85.58557785,179.5253807,0
678,39.4,29.7,33.1,23,30.4,14.2,11.6,20.4,15,119.4,108.4,97.4,103.7,105.3,55.6,36.6,28.4,38.2,36.6,22.9,18.1,45,84.5,167.6,1
679,43,30.6,33.8,23.3,35.3,15.6,12,21.6,16.4,124.9,115.8,96,95.9,103.6,62.2,38.2,30.1,41.2,39.4,25.1,17.7,28,93.2,180.3,1
680,41.74946601,28.53456765,31.21542019,20.12248919,24.07183967,11.15409214,9.387659767,19.2928014,13.26239559,122.5679534,87.88218961,77.52447662,79.37529821,98.56330107,64.57434684,35.97816441,26.77436934,34.99852553,33.73928185,24.27861092,13.6339056,28,57.38546099,159.1404895,1
681,36.78178005,30.2075648,31.93976237,17.29269288,23.63807942,13.79097922,11.64094749,18.06233585,13.01255792,116.1004797,68.95330938,92.98034703,102.722661,101.1408703,61.18064674,30.8537881,24.66690084,32.75672749,34.08696959,17.3554273,16.25195852,32,89.4266724,162.7154624,1
682,42.65989259,26.84997795,33.87387424,18.48184339,27.24960577,13.0280021,9.912654549,20.34834784,13.41280468,114.67685,88.15642417,71.2389519,84.3952141,91.15576166,57.24944734,25.51174823,25.89114344,37.884086,39.85331032,22.34105887,18.25720654,30,49.53565068,175.9811834,1
683,38.33441039,27.60497756,30.05572945,16.77815431,26.13003866,14.09092691,11.89954349,18.65228284,13.19213145,84.4362596,106.2925428,89.44002842,72.44716285,95.1051029,61.42597148,29.95472056,24.78500822,41.31714563,31.95903559,21.08933693,17.33018168,41,44.8286761,152.5282728,0
684,43.54822127,24.74614926,30.45736988,15.70764469,30.94858179,14.03366058,12.3337946,17.93288953,14.94301119,107.3459319,95.38593328,87.68800292,87.06920648,90.60173425,57.98848442,29.52814467,31.64672221,37.3467778,36.76625616,22.21167947,16.00721496,22,89.18385265,174.4182638,1
685,41.09495412,35.09875617,34.15007825,19.65461014,28.95609985,11.40552767,10.52640523,16.76299113,13.06381913,117.3079804,87.67619195,82.12897191,91.17830018,99.98926414,64.27617138,34.39851385,30.19352856,36.28186988,35.15832023,25.25301724,18.23745515,40,63.00333728,181.7119007,1
686,37.66558348,26.64474263,34.35490723,19.48135499,30.49872384,13.5858734,10.83170763,17.48923747,11.2705211,111.8908403,95.88951846,83.44414906,97.38631711,89.08818195,57.87085561,36.11339148,26.95218429,30.26523934,38.50865338,21.05930114,15.72215774,35,55.87890616,171.3208879,0
687,39.8,25.6,31.3,23.5,32,14,,21.2,16.4,113.2,100.5,92.4,92.4,97,50.9,32.9,29,37.7,37.7,23.4,17,43,77.7,177.8,1
688,34.5,29.2,31.9,18.3,23.6,11,9.3,18.7,12.4,94.5,83.2,65,80.9,97.6,62.2,27.2,22.8,38.6,37.4,20.6,14.8,20,64.5,170.5,0
689,32.9712745,27.52179322,28.95712863,20.50028359,34.35211943,12.09987036,10.19406547,17.33625053,15.5213844,97.87538946,110.587419,80.40853555,82.6173254,100.5044659,61.24234259,32.90490561,,36.98560533,34.92530032,22.96999291,17.34662317,33,77.51504195,163.3845911,1
690,40.37277084,28.6815434,31.05476219,19.57668893,28.42145639,18.19018787,10.77078645,16.58849628,13.57516253,110.4926073,102.5147406,70.37728449,98.3321985,106.2166472,52.66295025,32.21275137,26.40571717,35.5143313,39.50479647,24.6045821,16.01226887,41,75.54752219,168.1278159,1
691,42.23310364,27.37764681,32.04939269,16.69370559,31.73005217,12.37624866,12.04235792,18.53209551,14.08633562,100.9158558,101.1620262,84.9280174,90.67680742,102.9120194,48.42046302,30.37912392,23.98407555,35.01715227,35.52877279,18.11739455,15.2815675,33,71.50403565,166.5695848,0
692,38.8,26.5,29.8,17.4,28.2,12,9.4,17.7,12.6,105.1,86,66.1,73.2,91.8,54.4,27.4,23.8,35,33,20.2,14.9,20,56.4,163.2,0
693,43.6,30.2,32.4,21.8,33.1,15.2,11.3,19.8,15.2,125.2,111.8,86.2,93.5,96.3,59.1,36.3,28,38.3,34.7,23,16.1,27,86.4,186.7,1
694,37.95280514,26.07507197,34.07135622,19.46624409,32.42332102,13.33732619,10.91845397,17.36074874,13.94949096,115.0490912,108.2630068,92.93012309,74.43085686,99.62834674,62.05422575,34.66400155,23.20754655,35.90248776,35.27116835,21.3776195,16.84570748,17,67.33388513,170.2447607,0
695,32.9,26.8,28.7,16.3,24.4,11,8.6,16.4,12.6,94.9,84.2,66.4,79.3,92,53.4,24.9,22.3,32.5,31.7,21.7,13.4,27,54.5,157.5,0
696,35.8,29.4,30.8,,26.6,12.2,10.8,17.6,13.4,98.1,86.6,70.1,86.2,97.6,55.6,27.6,23.7,34.9,32,21.1,15.3,33,60.9,165.1,0
697,48.62266543,30.88795724,30.64455304,19.38206769,25.60044836,12.07326514,10.84175442,20.0890455,12.26027032,103.8581359,82.58566296,76.20361429,81.04357703,90.56575579,60.44239365,27.42668924,27.57507482,31.39167911,33.73039312,22.00269539,14.87215825,48,88.84783986,170.3689616,1
698,41.868143,28.83915579,31.05829633,21.56979048,27.79395857,12.19207533,11.41837753,20.67345307,14.25939988,91.56069953,104.8045659,62.68944231,79.64451927,97.59366847,56.99886446,28.36902787,25.25768986,34.74639275,32.03853824,20.68489975,14.6085623,35,60.96225291,166.7034923,1
699,36.13361697,27.32179776,30.49088762,18.36475973,28.72667137,14.10797946,10.30622274,16.8168564,12.84734791,101.2714103,104.6249077,59.66165357,76.061795,86.96596646,56.98494706,23.55548318,25.04327311,32.52299661,36.78843307,22.11190496,16.42250219,41,101.4960619,173.1987354,1
700,34,25.9,29.4,20.2,24.2,11.4,9.6,16.6,12.6,95,86.4,67.4,86.7,98.4,59.1,29.3,23.1,35.6,37.4,22.5,14.4,38,58.2,154.9,0
701,39.8,28,34.2,23.3,31.5,14,11,19.7,13.8,124.3,109.6,94.9,94.7,104.3,59,35.9,27.8,37.7,36.8,23.2,16.5,37,82.7,167.6,1
702,40.62555067,27.01573414,32.47829704,16.96960816,29.16159236,12.92856837,10.30359838,19.89330046,13.95295264,105.5517932,96.09696904,82.28877409,79.29155294,96.31843785,58.75475274,25.43601546,23.19288432,37.73019336,39.25348349,,16.30807599,12,55.11174181,167.798088,0
703,35.1,26.6,29.2,17,24.4,11.8,9.4,17,12.2,94.4,82.5,65.6,81.8,92.8,56.2,28.8,24.7,33,34.6,21.7,15.8,32,55.4,160,0
704,37.6,27.8,31.1,19.9,25.9,12.9,9.6,,13.8,101.4,87.3,66.9,,90.6,54.4,28.9,23.8,33.9,33.9,20.8,15.5,19,54.5,162.6,0
705,36.28752125,28.44029203,28.30970842,24.12360424,33.54568285,12.64338705,9.643594613,17.89351751,13.82859642,93.29551496,96.2983286,68.87491419,103.2939406,97.91316192,53.10470127,38.10273188,29.99004534,35.52348258,32.16606048,27.37664412,15.83466519,36,72.54715439,170.9631789,1
706,41.31233418,31.82918675,36.18081643,16.08681865,29.8052542,13.49610926,10.04398989,15.73842582,14.61894706,108.1511129,102.3107353,78.12663044,87.74921643,98.19175812,50.71370388,31.82676932,30.89848767,33.369928,31.7740794,19.91975282,17.83625155,,75.99272965,172.9134993,0
707,38.82879868,26.56153127,33.29710231,16.35287457,27.27126557,13.24586753,9.927445044,19.44773164,14.79047911,109.8255693,82.18034976,80.80931706,98.65510176,104.4000443,61.9763068,26.82730616,24.45535426,34.71079533,36.64434643,20.23002255,17.07819903,50,75.89012948,171.2530564,1
708,37.90524914,27.94110068,29.42609804,26.44188476,27.32855622,15.30628822,10.51546044,18.17832474,13.88108894,99.06207352,88.86960696,76.69607375,79.06622185,90.84632978,56.66868222,32.22120453,24.90115076,39.00522482,34.23174066,20.91139944,17.77332137,18,73.75443529,159.1956628,0
709,41.1,25.4,32,21.6,28.7,14.3,12.4,19.6,14.3,118,104,90,86,96,52.5,33.5,29.1,36,36.9,23,18,42,76.8,172.7,1
710,40.86923943,29.15368167,33.68222914,17.54993973,28.94763623,15.30140141,10.25409212,17.4026223,13.85567511,,104.1565905,82.13765758,94.61929753,101.6715412,59.02411671,24.29672476,30.73145449,40.64503985,34.21024197,17.9154698,11.06821253,41,70.72110969,172.8627494,1
711,36.5,27.5,30.8,18.5,24.5,11.6,9.6,17,11.7,93.1,85.3,69.5,86.2,,51.7,24.4,22.1,33.9,30.8,19.9,14.1,37,53.4,171.4,0
712,42.11493707,25.60787984,30.23980729,16.02387606,31.43833979,11.68277899,9.519953043,19.43110516,14.63343096,108.1760627,87.14754405,82.5714419,81.90161789,101.3640538,60.33073134,38.56401299,32.73402792,33.63744777,33.63718028,22.9383348,14.9049279,44,89.99396716,164.7387203,0
713,35.91502739,24.17453415,32.99955663,17.91671141,31.65539465,12.60624013,10.907918,18.19162186,12.48346471,128.4160973,86.02054789,57.64798006,72.61875136,96.59440864,57.09802424,30.00013364,25.34731603,36.25685172,33.82662463,19.92707433,16.16705041,26,69.23731268,163.7921067,0
714,41.60416567,31.66459645,30.6107167,16.30569734,24.1378759,13.77858093,10.58887366,19.59900176,14.91415709,121.3925366,68.1346166,82.13880091,80.33742458,94.61857795,53.58247398,28.81587716,26.98466233,39.06865427,35.84662193,24.62652514,18.95756143,37,66.0413321,176.4176763,1
715,37.91127085,28.09871208,31.49160869,24.62293123,31.75603591,13.85608105,11.22955455,19.12757496,13.19924105,117.2793721,93.10614207,76.76907171,89.73866217,88.83098888,58.33053971,26.43236283,30.51981006,35.25293081,36.62730405,20.45232431,14.57545391,38,83.40629649,167.0560388,1
716,40.9,29,32.2,20.2,29.2,13.8,10.4,18.4,14.4,118.2,101.8,79.5,90.1,95.3,54.8,34.2,28.5,36.6,36.2,22.8,17.3,25,69.1,167.6,1
717,37.92412403,31.63382227,27.42425524,20.91129124,25.54773316,13.12629252,11.40661545,20.47036597,11.98876581,,93.82007451,64.51719323,88.86068726,101.6722401,58.37833819,29.90409648,24.62901156,39.31941198,38.3838733,22.39647116,16.30961665,30,69.62049424,166.9789626,1
718,43.7,,33.5,16.9,30.8,14,11.8,20.6,15.1,110.5,97,79,86.5,94.8,51.5,34.4,28,36.5,37.5,24.5,17,23,71.8,175.3,1
719,37.67965784,27.3214974,32.90567706,17.50173662,28.16953828,13.68012723,10.1689636,18.8993354,12.98572385,114.6223103,87.81273319,75.04955697,79.59829613,98.12580615,58.40129053,26.67827009,24.44599692,36.97912361,38.48246271,21.0670972,14.14331201,7,76.0643295,176.2857596,0
720,37.71900992,31.11176771,29.39138419,19.27463005,22.89053659,14.17689483,10.80395977,21.14764596,14.55319265,100.6669715,81.30076304,78.71491908,66.81849003,88.17233724,69.377775,30.06405312,29.2785155,37.00327371,35.48839402,26.40638427,16.81729335,42,99.97444933,172.5382702,1
721,35,23.7,29,15.4,23.6,11.5,9.6,16.6,11.6,93.3,75.8,62.6,72.9,87.4,54,26.4,21.8,34.5,33,20.7,14.4,19,50.2,162.2,0
722,33.18974937,27.83614106,30.07375573,19.01637847,25.8078219,14.37532484,10.57190513,17.80207614,13.94989798,102.7813447,89.04162826,91.04120017,91.24341938,91.9877497,58.23808511,32.89435105,30.70014728,33.62296312,39.31395668,24.49296439,14.53411221,26,83.93695912,178.3037356,1
723,36.72697664,25.23023464,32.53084179,,31.1614031,12.53428365,10.09721106,19.44652259,13.32445226,97.53579553,92.9167129,67.98832798,97.62133274,98.44602286,57.70055591,36.23664075,24.12512205,35.77243834,31.59195875,20.92207659,17.54594313,22,56.41538644,170.0172452,1
724,43.8,28,33.3,20,32,15,11.5,20.4,14.4,111,100,80,83.7,99.5,57,37,30,37.5,35.5,23,18,20,77.8,180.5,1
725,37.10350977,33.15333419,30.92706055,23.65356441,27.13325848,13.04727322,12.70712917,17.40795211,13.06787717,91.45975304,96.23939285,80.31636076,75.47084485,87.58659498,55.6198281,31.52635792,29.34681458,33.77483492,36.04204711,22.61181685,16.21957426,28,82.64307552,171.8202896,0
726,39.61970419,26.77178968,32.81754778,19.72991487,32.41152722,12.06055366,9.506253996,18.48739261,14.9470653,96.93917364,99.3146781,53.08370312,69.54550974,95.18841736,57.62583269,39.532519,28.36338687,33.83223351,40.1505393,20.54286615,16.06440037,30,57.50529131,166.6329719,1
727,37.39024659,27.99594274,36.40421433,20.10160076,30.78029854,11.57504722,8.138171839,18.59027107,15.40033504,87.11342657,105.1555311,72.40299601,73.9319842,88.67435688,56.82321131,28.7526017,25.31182764,41.68939315,37.98145461,22.50447507,16.26939796,28,74.1551987,171.53817,0
728,42.79247091,27.60656715,35.14239113,16.27802494,30.30326904,14.01002597,10.51296404,16.56896153,13.29854021,108.4884223,104.9981539,101.0530645,95.88185641,99.11753555,57.45618869,23.58947806,31.32370181,35.39345699,38.71828165,26.97301793,17.62326854,37,70.44551721,187.908972,99
729,42.1,28.7,33.5,,29.4,14.3,11.5,18,13.8,125.8,106.7,97.9,94.7,104.6,60.8,36.2,28.7,37.7,39.4,22.6,17.5,36,87.9,176.5,1
730,37.4,29.4,31.7,16.5,25.9,12.2,10.8,19.4,14.3,95.1,80.5,67.4,77.7,95.1,56.3,27,24.3,36.2,36.7,23.7,15.9,29,63,168.9,0
731,36.33149525,27.90466898,35.69064248,22.2339534,28.49869209,14.79918392,11.25956245,20.82927487,13.2790063,106.1227627,101.396674,70.28418179,66.24360645,97.5291257,56.5329631,29.46525336,22.81783351,33.946441,35.93907703,23.5169253,15.02258149,12,72.98697015,175.1998397,1
732,34.73833621,27.82721615,29.91786168,18.62205771,30.90923888,12.71907604,9.450828446,17.28458776,16.8829548,92.53565739,107.2716765,78.00693744,89.30412595,93.81397354,53.47606903,31.04543122,27.30868282,39.1009167,38.29622939,25.11770869,17.32347924,36,51.47771168,173.6929704,1
733,39.97712665,25.37431982,31.51888457,20.51431836,28.81960446,16.26456406,10.57955556,18.95610394,12.33550647,101.0465314,83.07866862,78.52082533,71.64458052,96.39960274,56.70751018,23.80553865,20.40523888,34.19076285,40.7783442,18.7105863,16.53978221,23,74.35972416,181.3033059,0
734,39.2867154,28.76228794,31.20802637,17.86540475,33.55831617,16.01936241,11.00853714,20.54821464,13.22735976,124.4795659,93.40563565,71.31951436,92.1214845,99.53644701,55.30607927,34.22773477,24.98130628,35.98697301,31.97863691,22.83319764,14.89335901,10,47.32659237,170.4041049,0
735,37.4,30.2,33.2,18.8,26.6,13.3,10.7,19.8,13.8,94.5,88,74.5,87,104,64,29.2,26.2,38.5,38,22,16.8,22,69.8,166,0
736,35.17103775,28.31222023,30.19982248,,29.44821693,14.29370907,9.490617656,15.42883528,14.74226807,125.7076976,90.92991752,60.14704773,93.18805499,92.70243163,49.60377737,31.40830833,21.47848329,37.98150212,34.0938961,24.04627128,17.6109046,35,73.29444937,167.7576754,0
737,37.86171402,32.74324018,31.79429951,21.74216814,27.56428102,14.03743119,10.50180392,18.58634159,11.12608183,107.2045148,101.4571705,80.55884843,101.5272333,87.30292846,53.70943786,27.10086567,24.29147718,32.91920046,32.96525669,23.65321145,15.58939326,27,55.11997927,187.5370797,1
738,43.96836357,29.1164161,31.11617212,20.11959694,26.08253343,12.36719851,9.553073331,15.53409576,15.37786908,121.5025976,86.93605923,48.2963666,96.75058379,96.29906419,59.50688056,28.06464003,26.90287526,38.30455557,34.75845744,21.26443739,13.85157807,30,65.52416041,158.6063473,0
739,,31.0582519,28.51545936,20.1754998,27.67868406,11.243642,10.5143979,18.21876907,14.52279588,108.3659629,113.3558872,,83.93955262,96.88476513,64.15466703,25.70064219,29.70617191,36.51353227,35.70073247,20.92308529,16.12139552,46,68.80876048,184.4923256,99
740,35.5,24.3,29.5,15,26,11.5,9.4,17.2,12.1,98.7,83.9,68,76.1,88,52.2,26.2,23.2,,35.3,21.2,14.6,29,52.1,160.2,0
741,37.92761149,28.5676944,32.91813586,20.91747267,27.4759041,13.62180836,11.55677911,20.29710777,13.57771221,125.487367,100.3867342,44.73212244,87.29713255,99.97510827,56.13244264,26.45663353,23.83136481,39.35178743,37.95609002,22.91031503,17.09015782,17,74.00691025,166.9415122,1
742,37.73647741,29.1948958,34.22013508,18.31326777,27.87028869,14.49783579,9.328800994,22.45767577,13.89075978,98.13629161,96.01064357,88.06502431,72.60411289,92.76215048,54.43900545,40.76492864,27.40539938,38.22237437,38.459732,22.23101635,13.625278,19,53.81530088,160.485964,0
743,36,27.6,29,18.6,25,11.8,9.2,18,11.4,,84.9,66,81,92,56.2,,22.6,35.4,35.6,21,14.5,19,59,167.8,0
744,32.6,24.6,29.4,15.8,25,11.3,9.2,16.9,11.9,99.4,82,65,,89.5,53.4,26,21.4,34,33.9,21.4,14.4,45,49,154.5,0
745,40.38910695,26.74280301,29.15010855,16.48258694,25.83918906,13.55630215,10.14461393,22.1111919,13.3939392,115.3406458,91.34947329,78.72343529,80.29054595,101.1668854,60.19989026,38.37211138,33.19315082,35.92171854,30.9137715,25.13796145,15.81357119,29,77.44368994,167.0926742,1
746,36.89416826,27.84526567,31.94335592,18.48459372,,13.94935823,13.25969849,18.56896541,11.73294924,118.5166774,90.27184357,73.43503567,72.78712143,102.0511126,52.77276601,27.51748122,29.10354999,32.21719181,40.6914732,23.73510098,15.91726363,33,78.72876782,172.1205321,0
747,41.25985758,28.22537553,32.22561988,18.50760434,24.2956486,12.47311259,10.327406,17.84299756,12.75985757,112.8213365,79.73125901,117.1040288,95.2282206,97.74319687,59.72489716,35.41950793,22.83122137,33.57389031,32.8571924,22.33303789,18.02927858,50,84.51295502,150.2607465,1
748,40.26611783,30.47503329,32.28835113,22.76504451,24.08602631,14.1403657,10.12419311,18.43870798,15.46743941,89.78426665,101.9719148,70.37074544,72.12154742,89.78870797,49.09628664,30.04708417,31.11847942,38.30338268,41.59171476,22.67876104,14.26962694,45,62.83697585,180.7489058,0
749,41.7,28,32.9,19.4,29.7,14.6,11,19.5,15.3,112.8,97,81.1,88.2,93.9,53.5,33.7,28.6,35,37.3,23.1,16.7,23,72.7,170.2,1
750,35.42509067,26.93235951,28.59074708,18.10857325,28.77032125,12.99271348,10.97947786,19.24894667,14.33194617,100.2304294,105.5937089,84.59765255,51.65842621,96.64330752,48.41859367,26.07097176,24.03195709,34.88087475,36.09756956,21.1001314,15.48696115,37,77.46167431,173.9927098,1
